stco,year,dsci_jul,dsci_jja,d2_jul
1097,2008,0.8,5.5,0.0
1097,2009,76.3,53.0,0.0
1097,2010,75.9,43.0,0.0
1097,2011,410.6,369.2,97.5
1097,2012,0.0,8.3,0.0
1097,2013,3.6,2.5,0.0
1097,2014,0.0,7.6,0.0
1097,2015,32.9,31.0,0.0
1099,2000,434.7,426.8,100.0
1099,2001,0.0,0.5,0.0
1099,2002,185.1,170.1,2.8
1099,2003,0.0,0.0,0.0
1099,2004,0.0,8.6,0.0
1099,2005,0.0,0.0,0.0
1099,2006,319.6,285.0,69.6
1099,2007,169.7,255.0,7.3
1099,2008,130.2,110.8,0.0
1099,2009,100.0,37.3,0.0
1099,2010,62.7,71.7,0.0
1099,2011,298.5,275.0,87.2
1099,2012,98.9,55.7,0.0
1099,2013,13.7,31.6,0.0
1099,2014,1.7,11.4,0.0
1099,2015,0.0,18.0,0.0
1101,2000,457.0,448.0,100.0
1101,2001,0.0,0.0,0.0
1101,2002,209.9,207.2,9.9
1101,2003,0.0,0.0,0.0
1101,2004,0.0,21.4,0.0
1101,2005,0.0,0.0,0.0
1101,2006,274.3,252.8,57.7
1101,2007,329.9,382.1,96.8
1101,2008,200.0,211.6,0.0
1101,2009,0.0,0.0,0.0
1101,2010,76.5,57.6,0.0
1101,2011,262.0,282.6,62.0
1101,2012,314.9,290.1,98.1
1101,2013,22.4,27.4,0.0
1101,2014,0.0,7.5,0.0
1101,2015,0.9,0.8,0.0
1103,2000,315.6,318.9,75.0
1103,2001,0.0,0.0,0.0
1103,2002,18.5,38.5,0.0
1103,2003,0.0,0.0,0.0
1103,2004,0.0,0.0,0.0
1103,2005,0.0,0.0,0.0
1103,2006,156.7,170.4,0.0
1103,2007,475.3,490.5,100.0
1103,2008,256.3,233.1,56.3
1103,2009,0.0,0.0,0.0
1103,2010,21.6,35.4,0.0
1103,2011,13.6,24.3,0.0
1103,2012,147.0,93.4,5.1
1103,2013,0.0,0.0,0.0
1103,2014,0.0,8.2,0.0
1103,2015,4.9,24.3,0.0
1105,2000,366.6,372.9,91.6
1105,2001,0.0,0.0,0.0
1105,2002,131.8,119.1,0.0
1105,2003,0.0,0.0,0.0
1105,2004,0.0,14.5,0.0
1105,2005,0.0,0.0,0.0
1105,2006,250.0,193.9,50.0
1105,2007,364.8,424.4,100.0
1105,2008,200.0,216.4,0.0
1105,2009,0.3,0.1,0.0
1105,2010,0.0,0.9,0.0
1105,2011,103.6,168.3,0.0
1105,2012,200.0,141.9,0.0
1105,2013,8.7,12.4,0.0
1105,2014,0.8,14.1,0.0
1105,2015,0.0,0.8,0.0
1107,2000,268.8,297.8,55.4
1107,2001,0.0,0.0,0.0
1107,2002,53.9,49.3,0.0
1107,2003,0.0,0.0,0.0
1107,2004,0.0,0.0,0.0
1107,2005,0.0,0.0,0.0
1107,2006,250.0,192.3,50.0
1107,2007,382.2,426.5,100.0
1107,2008,140.0,118.7,0.0
1107,2009,25.0,7.7,0.0
1107,2010,0.0,1.1,0.0
1107,2011,66.0,88.4,0.0
1107,2012,101.6,53.6,0.0
1107,2013,0.0,0.0,0.0
1107,2014,10.5,26.2,0.0
1107,2015,179.8,127.7,0.0
1109,2000,498.1,461.0,100.0
1109,2001,0.0,5.3,0.0
1109,2002,279.7,249.1,79.7
1109,2003,0.0,0.0,0.0
1109,2004,0.0,21.4,0.0
1109,2005,0.0,0.0,0.0
1109,2006,325.0,289.6,75.0
1109,2007,247.0,336.7,46.1
1109,2008,200.1,184.8,0.1
1109,2009,0.0,0.0,0.0
1109,2010,37.9,56.8,0.0
1109,2011,294.4,314.9,73.9
1109,2012,296.1,259.8,82.1
1109,2013,2.8,29.1,0.0
1109,2014,19.1,31.5,0.0
1109,2015,48.5,52.1,0.0
1111,2000,450.3,446.2,100.0
1111,2001,0.0,1.4,0.0
1111,2002,200.0,223.1,0.0
1111,2003,0.0,0.0,0.0
1111,2004,0.0,40.9,0.0
1111,2005,0.0,0.0,0.0
1111,2006,236.3,234.0,36.3
1111,2007,401.3,431.3,100.0
1111,2008,300.0,283.9,100.0
1111,2009,100.0,76.7,0.0
1111,2010,100.0,71.3,0.0
1111,2011,237.4,272.5,40.2
1111,2012,401.0,385.1,100.0
1111,2013,0.0,0.0,0.0
1111,2014,59.4,54.0,0.0
1111,2015,0.0,9.6,0.0
1113,2000,500.0,465.9,100.0
1113,2001,0.0,12.9,0.0
1113,2002,280.0,285.8,80.0
1113,2003,0.0,0.0,0.0
1113,2004,0.0,42.6,0.0
1113,2005,0.0,0.0,0.0
1113,2006,275.0,265.7,75.0
1113,2007,340.0,389.2,100.0
1113,2008,295.9,262.3,95.9
1113,2009,0.0,0.0,0.0
1113,2010,119.3,105.1,0.0
1113,2011,422.9,416.4,100.0
1113,2012,400.0,393.6,100.0
1113,2013,0.0,4.8,0.0
1113,2014,23.4,16.2,0.0
1113,2015,35.4,36.1,0.0
1115,2000,367.0,377.0,99.5
1115,2001,0.0,0.0,0.0
1115,2002,111.8,126.5,0.0
1115,2003,0.0,0.0,0.0
1115,2004,0.0,13.6,0.0
1115,2005,0.0,0.0,0.0
1115,2006,200.0,181.0,0.0
1115,2007,500.0,498.8,100.0
1115,2008,300.0,284.7,100.0
1115,2009,0.0,0.0,0.0
1115,2010,34.1,24.3,0.0
1115,2011,50.0,61.6,0.0
1115,2012,230.1,164.9,32.5
1115,2013,0.0,0.0,0.0
1115,2014,34.0,37.2,0.0
1115,2015,51.6,64.9,0.0
1117,2000,372.0,388.1,96.3
1117,2001,0.0,0.0,0.0
1117,2002,117.5,129.3,0.0
1117,2003,0.0,0.0,0.0
1117,2004,0.0,14.3,0.0
1117,2005,0.0,0.0,0.0
1117,2006,227.4,182.4,27.4
1117,2007,459.4,474.1,100.0
1117,2008,297.4,285.7,97.4
1117,2009,0.0,0.0,0.0
1117,2010,74.7,54.8,0.0
1117,2011,74.5,151.6,0.0
1117,2012,257.9,190.6,57.9
1117,2013,2.6,2.4,0.0
1117,2014,59.8,68.7,0.0
1117,2015,27.5,54.4,0.0
1119,2000,309.1,339.5,64.7
1119,2001,0.0,0.0,0.0
1119,2002,87.5,66.8,0.0
1119,2003,0.0,0.0,0.0
1119,2004,0.0,5.4,0.0
1119,2005,0.0,0.0,0.0
1119,2006,250.0,203.3,50.0
1119,2007,330.5,395.1,95.7
1119,2008,102.7,83.3,0.0
1119,2009,44.3,13.6,0.0
1119,2010,0.0,2.0,0.0
1119,2011,56.6,57.7,0.0
1119,2012,91.1,42.1,0.0
1119,2013,0.0,0.0,0.0
1119,2014,0.4,21.7,0.0
1119,2015,27.2,25.8,0.0
1121,2000,398.3,402.0,100.0
1121,2001,0.0,0.0,0.0
1121,2002,183.7,196.4,0.0
1121,2003,0.0,0.0,0.0
1121,2004,0.0,14.5,0.0
1121,2005,0.0,0.0,0.0
1121,2006,212.7,190.6,12.7
1121,2007,463.9,471.8,100.0
1121,2008,300.0,288.1,100.0
1121,2009,15.6,5.9,0.0
1121,2010,97.7,73.3,0.0
1121,2011,87.2,134.3,0.0
1121,2012,308.4,262.6,95.4
1121,2013,0.0,0.0,0.0
1121,2014,46.7,48.7,0.0
1121,2015,20.1,45.1,0.0
1123,2000,450.1,446.2,100.0
1123,2001,0.0,0.0,0.0
1123,2002,200.0,223.1,0.0
1123,2003,0.0,0.0,0.0
1123,2004,0.0,29.0,0.0
1123,2005,0.0,0.0,0.0
1123,2006,250.0,231.8,50.0
1123,2007,367.2,418.2,100.0
1123,2008,299.5,306.1,99.5
1123,2009,56.3,27.0,0.0
1123,2010,122.0,106.2,0.0
1123,2011,278.1,300.8,78.1
1123,2012,400.0,399.1,100.0
1123,2013,0.0,0.0,0.0
1123,2014,29.9,39.1,0.0
1123,2015,0.6,19.4,0.0
1125,2000,332.6,343.0,75.0
1125,2001,0.0,0.0,0.0
1125,2002,76.4,59.7,0.0
1125,2003,0.0,0.0,0.0
1125,2004,0.0,0.0,0.0
1125,2005,0.0,0.0,0.0
1125,2006,250.0,192.3,50.0
1125,2007,444.8,472.5,100.0
1125,2008,192.6,197.0,8.8
1125,2009,17.1,5.3,0.0
1125,2010,0.0,0.0,0.0
1125,2011,160.3,176.6,0.0
1125,2012,174.9,96.7,0.0
1125,2013,0.0,0.0,0.0
1125,2014,40.7,50.8,0.0
1125,2015,175.3,129.2,0.0
1127,2000,314.5,313.7,75.0
1127,2001,0.0,0.0,0.0
1127,2002,19.1,25.3,0.0
1127,2003,0.0,0.0,0.0
1127,2004,0.0,0.0,0.0
1127,2005,0.0,0.0,0.0
1127,2006,237.9,186.7,37.9
1127,2007,488.9,495.7,100.0
1127,2008,223.9,206.0,31.3
1127,2009,7.1,2.2,0.0
1127,2010,0.0,0.0,0.0
1127,2011,52.1,49.8,0.0
1127,2012,117.9,76.7,0.7
1127,2013,0.0,0.0,0.0
1127,2014,17.3,34.7,0.0
1127,2015,200.0,145.2,0.0
1129,2000,361.9,365.3,100.0
1129,2001,0.0,1.9,0.0
1129,2002,179.8,135.2,0.0
1129,2003,0.0,0.0,0.0
1129,2004,0.0,2.6,0.0
1129,2005,0.0,0.0,0.0
1129,2006,341.2,306.5,91.2
1129,2007,140.6,181.9,7.4
1129,2008,98.1,82.4,0.0
1129,2009,100.0,61.5,0.0
1129,2010,83.7,50.7,0.0
1129,2011,298.4,233.4,68.0
1129,2012,44.9,30.3,0.0
1129,2013,27.6,17.9,0.0
1129,2014,0.0,2.3,0.0
1129,2015,0.0,12.0,0.0
1131,2000,402.5,402.9,100.0
1131,2001,0.0,0.0,0.0
1131,2002,180.1,153.7,0.0
1131,2003,0.0,0.0,0.0
1131,2004,0.0,13.6,0.0
1131,2005,0.0,0.0,0.0
1131,2006,300.0,247.4,50.0
1131,2007,245.1,329.2,42.1
1131,2008,199.2,172.6,0.0
1131,2009,97.0,36.2,0.0
1131,2010,16.3,29.7,0.0
1131,2011,206.9,191.5,26.2
1131,2012,139.0,75.9,0.0
1131,2013,0.0,11.4,0.0
1131,2014,0.0,0.0,0.0
1131,2015,0.0,0.0,0.0
1133,2000,280.1,282.2,73.6
1133,2001,0.0,0.0,0.0
1133,2002,2.9,10.0,0.0
1133,2003,0.0,0.0,0.0
1133,2004,0.0,0.0,0.0
1133,2005,0.0,0.0,0.0
1133,2006,199.4,169.1,0.0
1133,2007,460.1,484.7,100.0
1133,2008,198.8,177.9,27.6
1133,2009,6.8,2.1,0.0
1133,2010,0.0,0.0,0.0
1133,2011,50.0,39.5,0.0
1133,2012,119.6,85.5,0.0
1133,2013,0.0,0.0,0.0
1133,2014,0.0,3.3,0.0
1133,2015,136.2,97.1,0.0
2013,2000,7.8,2.4,0.0
2013,2001,0.0,0.0,0.0
2013,2002,0.0,0.0,0.0
2013,2003,0.0,0.0,0.0
2013,2004,0.0,0.0,0.0
2013,2005,0.0,0.0,0.0
2013,2006,0.0,0.0,0.0
2013,2007,0.3,1.8,0.0
2013,2008,0.0,0.0,0.0
2013,2009,96.1,36.9,0.0
2013,2010,95.8,68.4,0.0
2013,2011,0.0,0.0,0.0
2013,2012,0.0,0.0,0.0
2013,2013,0.0,0.0,0.0
2013,2014,0.0,0.0,0.0
2013,2015,0.0,0.0,0.0
2016,2000,0.0,0.0,0.0
2016,2001,0.0,0.0,0.0
2016,2002,0.0,0.0,0.0
2016,2003,0.0,0.0,0.0
2016,2004,0.0,0.0,0.0
2016,2005,0.0,0.0,0.0
2016,2006,0.0,0.0,0.0
2016,2007,0.0,0.0,0.0
2016,2008,0.0,0.0,0.0
2016,2009,0.0,0.0,0.0
2016,2010,0.0,0.0,0.0
2016,2011,0.0,0.0,0.0
2016,2012,0.0,0.0,0.0
2016,2013,0.0,0.0,0.0
2016,2014,0.0,0.0,0.0
2016,2015,0.0,0.0,0.0
2020,2000,94.8,29.2,0.0
2020,2001,20.0,7.7,0.0
2020,2002,65.7,65.5,0.0
2020,2003,0.0,24.0,0.0
2020,2004,0.0,43.9,0.0
2020,2005,0.0,0.0,0.0
2020,2006,100.0,65.7,0.0
2020,2007,0.0,0.0,0.0
2020,2008,0.0,0.0,0.0
2020,2009,75.6,62.1,0.0
2020,2010,0.0,0.0,0.0
2020,2011,100.0,100.0,0.0
2020,2012,0.0,0.0,0.0
2020,2013,66.9,56.5,0.0
2020,2014,0.0,29.0,0.0
2020,2015,199.5,173.3,0.0
2050,2000,42.4,13.1,0.0
2050,2001,0.0,0.0,0.0
2050,2002,31.2,34.5,0.0
2050,2003,12.5,26.0,0.0
2050,2004,0.6,1.2,0.0
2050,2005,0.0,0.0,0.0
2050,2006,0.0,7.9,0.0
2050,2007,5.5,6.6,0.0
2050,2008,0.0,0.0,0.0
2050,2009,0.8,0.6,0.0
2050,2010,39.5,31.4,0.0
2050,2011,5.3,5.3,0.0
2050,2012,0.0,0.0,0.0
2050,2013,12.9,10.0,0.0
2050,2014,0.0,0.0,0.0
2050,2015,52.7,46.5,0.0
2060,2000,62.7,19.3,0.0
2060,2001,0.0,0.0,0.0
2060,2002,40.0,36.9,0.0
2060,2003,0.0,0.0,0.0
2060,2004,0.0,0.0,0.0
2060,2005,0.0,0.0,0.0
2060,2006,0.0,0.0,0.0
2060,2007,20.0,38.5,0.0
2060,2008,0.0,0.0,0.0
2060,2009,0.0,0.0,0.0
2060,2010,100.0,64.3,0.0
2060,2011,0.0,0.0,0.0
2060,2012,0.0,0.0,0.0
2060,2013,0.0,0.0,0.0
2060,2014,0.0,0.0,0.0
2060,2015,0.0,0.0,0.0
2063,2000,46.6,14.4,0.0
2063,2001,4.8,1.8,0.0
2063,2002,100.0,85.5,0.0
2063,2003,0.0,0.1,0.0
2063,2004,65.8,93.3,0.0
2063,2005,0.0,0.0,0.0
2063,2006,100.0,71.0,0.0
2063,2007,0.0,0.0,0.0
2063,2008,0.0,0.0,0.0
2063,2009,113.9,98.3,0.0
2063,2010,0.0,0.2,0.0
2063,2011,100.0,100.0,0.0
2063,2012,0.0,0.0,0.0
2063,2013,16.1,17.1,0.0
2063,2014,0.0,23.2,0.0
2063,2015,97.4,93.6,0.0
2066,2000,30.0,10.7,0.0
2066,2001,0.4,0.2,0.0
2066,2002,38.1,52.6,0.0
2066,2003,34.7,37.3,0.0
2066,2004,99.9,113.7,0.0
2066,2005,0.0,0.0,0.0
2066,2006,64.0,48.5,0.0
2066,2007,17.2,13.3,0.0
2066,2008,0.0,8.6,0.0
2066,2009,25.8,42.4,0.0
2066,2010,0.0,20.9,0.0
2066,2011,44.6,44.4,0.0
2066,2012,0.9,0.7,0.0
2066,2013,79.9,71.4,0.0
2066,2014,0.0,30.8,0.0
2066,2015,112.4,112.7,0.0
2068,2000,60.1,21.0,0.0
2068,2001,37.2,14.3,0.0
2068,2002,100.0,96.0,0.0
2068,2003,75.3,59.7,0.0
2068,2004,45.4,52.8,0.0
2068,2005,0.0,0.0,0.0
2068,2006,44.2,46.5,0.0
2068,2007,89.9,90.6,0.0
2068,2008,0.0,0.5,0.0
2068,2009,0.0,18.0,0.0
2068,2010,57.2,68.2,0.0
2068,2011,93.2,92.7,0.0
2068,2012,7.1,5.5,0.0
2068,2013,140.9,126.4,2.7
2068,2014,0.0,12.8,0.0
2068,2015,128.6,109.8,0.0
2070,2000,59.5,18.3,0.0
2070,2001,0.0,0.0,0.0
2070,2002,20.6,26.6,0.0
2070,2003,14.3,24.0,0.0
2070,2004,0.0,0.0,0.0
2070,2005,0.0,0.0,0.0
2070,2006,0.0,3.8,0.0
2070,2007,0.5,2.3,0.0
2070,2008,0.0,0.0,0.0
2070,2009,0.0,0.0,0.0
2070,2010,94.2,44.4,0.0
2070,2011,0.0,0.0,0.0
2070,2012,0.0,0.0,0.0
2070,2013,0.0,0.0,0.0
2070,2014,0.0,0.0,0.0
2070,2015,25.9,19.9,0.0
2090,2000,72.0,29.9,0.0
2090,2001,38.4,14.8,0.0
2090,2002,65.0,59.2,0.0
2090,2003,76.2,60.1,0.0
2090,2004,125.1,105.9,0.0
2090,2005,0.0,18.6,0.0
2090,2006,6.1,8.1,0.0
2090,2007,0.0,7.7,0.0
2090,2008,0.0,9.3,0.0
2090,2009,0.0,23.0,0.0
2090,2010,96.0,114.0,0.0
2090,2011,12.2,34.8,0.0
2090,2012,20.0,15.4,0.0
2090,2013,212.3,172.6,20.8
2090,2014,0.0,28.8,0.0
2090,2015,184.8,149.0,0.0
2100,2000,0.0,0.0,0.0
2100,2001,0.0,0.0,0.0
2100,2002,74.0,82.3,0.0
2100,2003,0.0,0.0,0.0
2100,2004,100.0,96.4,0.0
2100,2005,0.0,0.0,0.0
2100,2006,0.0,0.0,0.0
2100,2007,0.0,0.0,0.0
2100,2008,0.0,0.0,0.0
2100,2009,100.0,64.1,0.0
2100,2010,38.4,41.7,0.0
2100,2011,100.0,83.9,0.0
2100,2012,0.0,0.0,0.0
2100,2013,0.0,0.0,0.0
2100,2014,0.0,11.4,0.0
2100,2015,50.0,53.8,0.0
2105,2000,0.0,0.0,0.0
2105,2001,0.0,0.0,0.0
2105,2002,76.1,81.5,0.0
2105,2003,0.0,0.0,0.0
2105,2004,100.0,96.3,0.0
2105,2005,0.0,0.0,0.0
2105,2006,0.0,0.0,0.0
2105,2007,0.0,0.0,0.0
2105,2008,0.0,0.0,0.0
2105,2009,145.5,116.7,0.0
2105,2010,90.6,79.0,0.0
2105,2011,100.0,76.2,0.0
2105,2012,0.0,0.0,0.0
2105,2013,0.0,0.0,0.0
2105,2014,0.0,30.7,0.0
2105,2015,74.2,69.0,0.0
2110,2000,0.0,0.0,0.0
2110,2001,0.0,0.0,0.0
2110,2002,40.0,65.0,0.0
2110,2003,0.0,0.0,0.0
2110,2004,100.0,99.9,0.0
2110,2005,0.0,0.0,0.0
2110,2006,0.0,0.0,0.0
2110,2007,0.0,0.0,0.0
2110,2008,0.0,0.0,0.0
2110,2009,100.0,61.5,0.0
2110,2010,2.7,16.2,0.0
2110,2011,100.0,61.5,0.0
2110,2012,0.0,0.0,0.0
2110,2013,0.0,0.0,0.0
2110,2014,0.0,30.8,0.0
2110,2015,50.9,54.4,0.0
2122,2000,80.2,24.7,0.0
2122,2001,2.1,0.8,0.0
2122,2002,71.3,60.8,0.0
2122,2003,7.6,29.4,0.0
2122,2004,0.0,34.9,0.0
2122,2005,0.0,0.0,0.0
2122,2006,34.2,38.1,0.0
2122,2007,54.8,51.9,0.0
2122,2008,0.0,0.0,0.0
2122,2009,85.2,67.6,0.0
2122,2010,34.4,15.7,0.0
2122,2011,86.0,86.0,0.0
2122,2012,0.0,0.0,0.0
2122,2013,36.0,40.0,0.0
2122,2014,0.0,5.2,0.0
2122,2015,139.2,109.9,0.0
2130,2000,0.0,0.0,0.0
2130,2001,0.0,0.0,0.0
2130,2002,0.0,3.5,0.0
2130,2003,0.0,0.0,0.0
2130,2004,100.0,100.0,0.0
2130,2005,0.0,0.0,0.0
2130,2006,0.0,0.0,0.0
2130,2007,0.0,0.0,0.0
2130,2008,0.0,0.0,0.0
2130,2009,100.0,83.5,0.0
2130,2010,100.0,85.7,0.0
2130,2011,6.2,3.8,0.0
2130,2012,0.0,0.0,0.0
2130,2013,0.0,0.0,0.0
2130,2014,0.0,30.8,0.0
2130,2015,200.0,161.5,0.0
2150,2000,2.0,0.6,0.0
2150,2001,0.0,0.0,0.0
2150,2002,18.7,27.2,0.0
2150,2003,0.0,0.1,0.0
2150,2004,0.0,8.5,0.0
2150,2005,0.0,0.0,0.0
2150,2006,0.0,0.0,0.0
2150,2007,5.2,9.9,0.0
2150,2008,0.0,0.0,0.0
2150,2009,79.9,32.2,0.0
2150,2010,24.5,13.7,0.0
2150,2011,0.2,0.2,0.0
2150,2012,0.0,0.0,0.0
2150,2013,0.0,0.0,0.0
2150,2014,0.0,0.0,0.0
2150,2015,0.0,0.0,0.0
2158,2000,33.7,10.4,0.0
2158,2001,0.0,0.0,0.0
2158,2002,0.0,11.9,0.0
2158,2003,0.8,5.4,0.0
2158,2004,24.4,13.9,0.0
2158,2005,0.0,0.1,0.0
2158,2006,0.0,0.0,0.0
2158,2007,0.0,0.0,0.0
2158,2008,0.0,0.0,0.0
2158,2009,0.0,0.0,0.0
2158,2010,0.0,1.6,0.0
2158,2011,0.0,0.0,0.0
2158,2012,0.0,0.0,0.0
2158,2013,14.2,20.3,0.0
2158,2014,0.0,0.0,0.0
2158,2015,42.9,35.4,0.0
2164,2000,71.4,22.0,0.0
2164,2001,0.0,0.0,0.0
2164,2002,48.9,45.8,0.0
2164,2003,7.9,15.2,0.0
2164,2004,0.0,0.5,0.0
2164,2005,0.0,0.0,0.0
2164,2006,0.0,7.4,0.0
2164,2007,25.6,40.8,0.0
2164,2008,0.0,0.0,0.0
2164,2009,44.9,19.1,0.0
2164,2010,93.2,58.0,0.0
2164,2011,2.6,2.6,0.0
2164,2012,0.0,0.0,0.0
2164,2013,0.7,0.9,0.0
2164,2014,0.0,0.0,0.0
2164,2015,29.4,22.6,0.0
2170,2000,86.9,27.1,0.0
2170,2001,16.2,6.2,0.0
2170,2002,92.2,92.1,0.0
2170,2003,46.0,44.7,0.0
2170,2004,39.6,52.7,0.0
2170,2005,0.0,0.0,0.0
2170,2006,61.1,61.1,0.0
2170,2007,89.0,87.3,0.0
2170,2008,0.0,3.5,0.0
2170,2009,60.9,60.5,0.0
2170,2010,38.4,31.4,0.0
2170,2011,74.4,72.5,0.0
2170,2012,0.5,0.4,0.0
2170,2013,84.7,76.9,0.0
2170,2014,0.0,14.0,0.0
2170,2015,156.7,135.2,0.0
2180,2000,16.2,5.0,0.0
2180,2001,0.0,0.0,0.0
2180,2002,13.6,28.1,0.0
2180,2003,0.0,0.0,0.0
2180,2004,23.0,13.2,0.0
2180,2005,0.0,1.0,0.0
2180,2006,0.0,0.0,0.0
2180,2007,0.0,0.0,0.0
2180,2008,0.0,0.0,0.0
2180,2009,0.0,0.0,0.0
2180,2010,1.5,1.8,0.0
2180,2011,0.0,0.0,0.0
2180,2012,58.4,50.4,0.0
2180,2013,51.9,61.2,0.0
2180,2014,0.0,0.0,0.0
2180,2015,12.6,15.4,0.0
2185,2000,0.0,0.0,0.0
2185,2001,0.0,0.0,0.0
2185,2002,0.0,1.4,0.0
2185,2003,0.1,0.1,0.0
2185,2004,3.6,5.5,0.0
2185,2005,2.3,2.1,0.0
2185,2006,5.7,2.2,0.0
2185,2007,33.5,34.8,0.0
2185,2008,0.0,4.9,0.0
2185,2009,0.0,0.0,0.0
2185,2010,0.0,0.0,0.0
2185,2011,0.0,0.0,0.0
2185,2012,100.0,81.9,0.0
2185,2013,24.5,23.2,0.0
2185,2014,0.0,0.0,0.0
2185,2015,26.7,27.7,0.0
2188,2000,0.1,0.0,0.0
2188,2001,0.0,0.0,0.0
2188,2002,4.4,13.9,0.0
2188,2003,0.0,0.0,0.0
2188,2004,19.1,11.8,0.0
2188,2005,0.0,0.0,0.0
2188,2006,0.0,0.0,0.0
2188,2007,1.3,1.5,0.0
2188,2008,0.0,0.0,0.0
2188,2009,0.0,0.0,0.0
2188,2010,0.0,0.9,0.0
2188,2011,0.0,0.0,0.0
2188,2012,78.0,66.5,0.0
2188,2013,116.8,110.8,0.0
2188,2014,0.0,0.0,0.0
2188,2015,30.9,42.3,0.0
2195,2000,0.0,0.0,0.0
2195,2001,0.0,0.0,0.0
2195,2002,27.6,47.8,0.0
2195,2003,0.0,0.0,0.0
2195,2004,100.0,100.0,0.0
2195,2005,0.0,0.0,0.0
2195,2006,0.0,0.0,0.0
2195,2007,0.0,0.0,0.0
2195,2008,0.0,0.0,0.0
2195,2009,100.0,69.4,0.0
2195,2010,52.2,51.6,0.0
2195,2011,100.0,61.5,0.0
2195,2012,0.0,0.0,0.0
2195,2013,0.0,0.0,0.0
2195,2014,0.0,30.8,0.0
2195,2015,192.7,157.8,0.0
2198,2000,0.0,0.0,0.0
2198,2001,0.0,0.0,0.0
2198,2002,15.8,41.5,0.0
2198,2003,0.0,0.0,0.0
2198,2004,100.0,100.0,0.0
2198,2005,0.0,0.0,0.0
2198,2006,0.0,0.0,0.0
2198,2007,0.0,0.0,0.0
2198,2008,0.0,0.0,0.0
2198,2009,110.3,98.3,0.0
2198,2010,100.0,85.7,0.0
2198,2011,65.2,40.1,0.0
2198,2012,0.0,0.0,0.0
2198,2013,0.0,0.0,0.0
2198,2014,0.0,30.7,0.0
2198,2015,200.0,161.5,0.0
2220,2000,0.0,0.0,0.0
2220,2001,0.0,0.0,0.0
2220,2002,55.3,75.1,0.0
2220,2003,0.0,0.0,0.0
2220,2004,100.0,98.7,0.0
2220,2005,0.0,0.0,0.0
2220,2006,0.0,0.0,0.0
2220,2007,0.0,0.0,0.0
2220,2008,0.0,0.0,0.0
2220,2009,199.6,161.3,0.0
2220,2010,100.0,85.7,0.0
2220,2011,100.0,61.5,0.0
2220,2012,0.0,0.0,0.0
2220,2013,0.0,0.0,0.0
2220,2014,0.0,30.8,0.0
2220,2015,80.2,72.4,0.0
2230,2000,0.0,0.0,0.0
2230,2001,0.0,0.0,0.0
2230,2002,84.1,86.2,0.0
2230,2003,0.0,0.0,0.0
2230,2004,100.0,99.6,0.0
2230,2005,0.0,0.0,0.0
2230,2006,0.0,0.0,0.0
2230,2007,0.0,0.0,0.0
2230,2008,0.0,0.0,0.0
2230,2009,100.0,61.5,0.0
2230,2010,0.0,14.3,0.0
2230,2011,100.0,100.0,0.0
2230,2012,0.0,0.0,0.0
2230,2013,0.0,0.0,0.0
2230,2014,0.0,0.0,0.0
2230,2015,50.0,53.8,0.0
2240,2000,32.4,15.7,0.0
2240,2001,1.3,0.5,0.0
2240,2002,3.4,13.2,0.0
2240,2003,83.4,68.0,0.0
2240,2004,133.1,116.1,0.0
2240,2005,1.7,10.1,0.0
2240,2006,16.6,27.9,0.0
2240,2007,0.0,2.2,0.0
2240,2008,0.0,15.1,0.0
2240,2009,0.0,20.8,0.0
2240,2010,12.7,35.6,0.0
2240,2011,2.2,8.0,0.0
2240,2012,18.4,14.1,0.0
2240,2013,122.5,112.5,0.0
2240,2014,0.0,29.3,0.0
2240,2015,169.2,141.1,0.0
2275,2000,0.0,0.0,0.0
2275,2001,0.0,0.0,0.0
2275,2002,2.3,25.8,0.0
2275,2003,0.0,0.0,0.0
2275,2004,100.0,100.0,0.0
2275,2005,0.0,0.0,0.0
2275,2006,0.0,0.0,0.0
2275,2007,0.0,0.0,0.0
2275,2008,0.0,0.0,0.0
2275,2009,100.0,77.4,0.0
2275,2010,100.0,85.7,0.0
2275,2011,81.4,50.1,0.0
2275,2012,0.0,0.0,0.0
2275,2013,0.0,0.0,0.0
2275,2014,0.0,30.8,0.0
2275,2015,188.6,158.0,0.0
2282,2000,22.5,6.9,0.0
2282,2001,0.0,0.0,0.0
2282,2002,100.0,95.4,0.0
2282,2003,0.0,0.0,0.0
2282,2004,100.0,100.0,0.0
2282,2005,0.0,0.0,0.0
2282,2006,65.7,47.5,0.0
2282,2007,0.0,0.0,0.0
2282,2008,0.0,0.0,0.0
2282,2009,183.0,167.6,0.0
2282,2010,64.8,58.6,0.0
2282,2011,100.0,100.0,0.0
2282,2012,0.0,0.0,0.0
2282,2013,0.0,0.0,0.0
2282,2014,0.0,30.8,0.0
2282,2015,50.0,53.8,0.0
2290,2000,19.8,6.5,0.0
2290,2001,0.6,0.2,0.0
2290,2002,54.1,60.7,0.0
2290,2003,27.9,25.3,0.0
2290,2004,53.1,48.1,0.0
2290,2005,7.6,15.6,0.0
2290,2006,14.8,9.7,0.0
2290,2007,60.2,61.3,0.0
2290,2008,0.0,4.8,0.0
2290,2009,0.0,1.9,0.0
2290,2010,53.2,61.9,0.0
2290,2011,4.7,8.0,0.0
2290,2012,31.4,24.2,0.0
2290,2013,137.0,116.7,1.6
2290,2014,0.0,0.8,0.0
2290,2015,117.3,100.4,0.0
