stco,year,gdd,edd
31039,1988,120.0,29.0
31041,1988,119.1,25.5
31043,1988,116.8,32.6
31045,1988,111.7,28.1
31047,1988,120.5,27.1
31049,1988,114.6,30.2
31051,1988,116.3,31.1
31053,1988,120.3,31.2
31055,1988,121.9,31.2
31057,1988,112.0,34.2
31059,1988,120.4,32.5
31061,1988,117.4,32.5
31063,1988,117.3,30.5
31065,1988,113.3,36.8
31067,1988,118.0,35.3
31069,1988,115.6,28.1
31071,1988,118.3,26.6
31073,1988,118.9,29.7
31075,1988,117.0,22.5
31077,1988,119.9,27.4
31079,1988,118.9,31.9
31081,1988,120.7,31.2
31083,1988,115.7,34.9
31085,1988,115.9,30.5
31087,1988,113.5,34.1
31089,1988,114.9,29.6
31091,1988,116.6,24.4
31093,1988,119.7,30.5
31095,1988,118.0,35.0
31097,1988,117.6,35.4
31099,1988,117.4,32.6
31101,1988,115.1,30.8
31103,1988,114.3,27.9
31105,1988,116.3,21.4
31107,1988,115.3,31.8
31109,1988,116.9,36.9
31111,1988,117.1,28.6
31113,1988,116.4,27.4
31115,1988,117.5,26.8
31117,1988,116.2,26.9
31119,1988,120.6,26.7
31121,1988,119.8,32.3
31123,1988,114.3,29.0
31125,1988,120.5,29.9
31127,1988,117.4,36.9
31129,1988,117.9,33.8
31131,1988,119.3,34.3
31133,1988,118.1,36.3
31135,1988,114.3,31.6
31137,1988,119.9,29.4
31139,1988,117.4,30.3
31141,1988,120.4,28.6
31143,1988,120.0,31.6
31145,1988,114.1,34.7
31147,1988,115.7,39.4
31149,1988,115.6,27.4
31151,1988,119.0,34.2
31153,1988,121.1,32.0
31155,1988,119.8,32.4
31157,1988,113.4,29.7
31159,1988,118.6,34.1
31161,1988,112.0,26.3
31163,1988,119.5,28.6
31165,1988,112.7,27.0
31167,1988,120.0,28.1
31169,1988,118.2,34.5
31171,1988,117.5,24.7
31173,1988,116.6,33.1
31175,1988,119.1,27.4
31177,1988,122.5,30.5
31179,1988,118.1,29.9
31181,1988,117.4,32.1
31183,1988,118.2,27.4
31185,1988,118.9,33.1
32001,1988,116.2,37.4
32003,1988,98.5,77.8
32005,1988,116.2,25.6
32007,1988,109.6,14.9
32009,1988,118.9,34.6
32011,1988,112.7,16.2
32013,1988,112.8,27.8
32015,1988,111.2,26.2
32017,1988,114.9,34.5
32019,1988,116.7,31.0
32021,1988,117.7,33.1
32023,1988,112.8,38.2
32027,1988,112.1,35.2
32029,1988,118.5,30.5
32031,1988,111.3,19.3
32033,1988,114.9,17.3
32510,1988,118.6,23.1
33001,1988,111.4,13.3
33003,1988,109.7,12.4
33005,1988,114.4,11.0
33007,1988,108.6,4.8
33009,1988,110.3,10.6
33011,1988,115.9,13.9
33013,1988,112.2,13.9
33015,1988,116.5,16.0
33017,1988,114.1,15.3
33019,1988,112.3,11.2
34001,1988,122.5,27.3
34003,1988,124.6,23.1
34005,1988,122.0,28.8
34007,1988,121.1,31.2
34009,1988,129.3,19.0
34011,1988,124.0,28.1
34013,1988,124.6,23.0
34015,1988,122.4,30.4
34017,1988,128.1,23.6
34019,1988,124.0,21.4
34021,1988,122.6,26.0
34023,1988,122.5,25.7
34025,1988,123.8,24.2
34027,1988,124.2,16.0
34029,1988,120.8,23.9
34031,1988,122.7,20.1
34033,1988,123.0,30.2
34035,1988,123.7,22.8
34037,1988,121.5,16.9
34039,1988,125.9,26.1
34041,1988,124.1,17.8
35001,1988,127.7,30.4
35003,1988,135.1,11.9
35005,1988,125.9,39.2
35006,1988,126.5,21.6
35007,1988,132.0,6.8
35009,1988,134.7,24.1
35011,1988,132.3,28.9
35013,1988,123.4,46.5
35015,1988,122.1,47.1
35017,1988,131.0,30.1
35019,1988,132.7,24.0
35021,1988,133.4,18.9
35023,1988,124.6,42.1
35025,1988,131.5,32.8
35027,1988,144.5,9.6
35028,1988,137.5,3.2
35029,1988,124.3,41.5
35031,1988,131.0,8.9
35033,1988,129.9,1.8
35035,1988,130.8,34.4
35037,1988,132.1,26.3
35039,1988,126.5,5.3
35041,1988,133.3,27.4
35043,1988,127.8,20.0
35045,1988,120.8,28.6
35047,1988,131.5,13.5
35049,1988,134.4,12.4
35051,1988,127.3,38.7
35053,1988,124.2,36.1
35055,1988,126.2,1.6
35057,1988,135.3,12.0
35059,1988,129.1,22.3
35061,1988,122.1,37.4
36001,1988,116.8,13.9
36003,1988,116.7,8.7
36005,1988,127.3,22.5
36007,1988,116.5,11.9
36009,1988,115.6,9.5
36011,1988,117.0,14.0
36013,1988,119.0,11.8
36015,1988,117.0,14.8
36017,1988,114.8,10.5
36019,1988,116.1,10.1
36021,1988,118.0,17.1
36023,1988,116.5,10.4
36025,1988,112.1,9.6
36027,1988,120.3,17.2
36029,1988,117.3,11.6
36031,1988,115.4,12.0
36033,1988,116.2,7.7
36035,1988,116.7,11.6
36037,1988,116.9,14.0
36039,1988,116.0,14.2
36041,1988,114.3,3.7
36043,1988,115.4,9.4
36045,1988,118.5,8.8
36047,1988,129.3,18.9
36049,1988,116.6,6.2
36051,1988,117.2,13.5
36053,1988,116.0,10.4
36055,1988,117.8,14.7
36057,1988,116.0,14.3
36059,1988,127.7,18.4
36061,1988,127.8,22.4
36063,1988,118.5,15.4
36065,1988,116.5,10.0
36067,1988,117.3,11.9
36069,1988,118.8,13.7
36071,1988,121.7,18.2
36073,1988,118.2,15.6
36075,1988,117.0,10.3
36077,1988,114.3,9.8
36079,1988,123.9,16.3
36081,1988,128.8,18.9
36083,1988,117.6,14.5
36085,1988,129.0,24.9
36087,1988,124.7,20.6
36089,1988,117.3,9.1
36091,1988,118.7,15.9
36093,1988,117.0,14.1
36095,1988,114.8,12.0
36097,1988,116.9,12.1
36099,1988,118.2,16.0
36101,1988,117.6,10.3
36103,1988,129.4,10.1
36105,1988,115.6,12.2
36107,1988,116.2,13.2
36109,1988,116.5,12.2
36111,1988,120.0,19.1
36113,1988,118.6,10.6
36115,1988,117.8,14.2
36117,1988,118.6,15.0
36119,1988,125.4,18.7
36121,1988,115.8,9.2
36123,1988,118.5,13.0
37001,1988,129.8,35.8
37003,1988,136.3,27.9
37005,1988,143.4,6.7
37007,1988,130.0,40.6
37009,1988,143.4,5.3
37011,1988,142.2,1.5
37013,1988,136.6,32.3
37015,1988,132.3,32.8
37017,1988,134.8,36.9
37019,1988,138.5,33.2
37021,1988,146.0,10.2
37023,1988,136.4,27.4
37025,1988,130.6,36.5
37027,1988,137.3,26.1
37029,1988,133.9,30.5
37031,1988,144.6,25.9
37033,1988,128.8,35.2
37035,1988,135.5,29.7
37037,1988,130.7,35.6
37039,1988,142.7,17.4
37041,1988,133.3,32.0
37043,1988,145.8,13.2
37045,1988,133.2,32.8
37047,1988,134.6,37.3
37049,1988,134.4,34.5
37051,1988,131.5,38.2
37053,1988,137.6,26.5
37055,1988,140.6,25.9
37057,1988,131.5,34.5
37059,1988,132.5,32.5
37061,1988,133.6,34.9
37063,1988,130.4,33.4
37065,1988,130.9,33.8
37067,1988,133.6,31.3
37069,1988,134.2,28.5
37071,1988,133.9,33.5
37073,1988,130.5,33.2
37075,1988,146.4,8.8
37077,1988,130.5,31.6
37079,1988,131.1,35.7
37081,1988,131.9,33.4
37083,1988,129.5,33.8
37085,1988,131.0,37.2
37087,1988,146.2,3.9
37089,1988,147.1,10.4
37091,1988,131.8,32.2
37093,1988,129.7,40.9
37095,1988,138.5,29.8
37097,1988,134.6,30.0
37099,1988,145.6,5.6
37101,1988,132.1,34.8
37103,1988,134.3,33.5
37105,1988,131.2,36.7
37107,1988,132.2,34.7
37109,1988,134.7,31.3
37111,1988,138.3,23.8
37113,1988,147.2,9.6
37115,1988,144.3,11.3
37117,1988,132.9,32.9
37119,1988,133.2,34.5
37121,1988,145.0,4.1
37123,1988,129.3,39.1
37125,1988,129.8,39.2
37127,1988,131.8,31.7
37129,1988,138.3,33.5
37131,1988,129.1,34.3
37133,1988,136.5,32.3
37135,1988,130.0,34.9
37137,1988,138.6,32.1
37139,1988,134.2,30.5
37141,1988,135.1,35.5
37143,1988,133.7,31.4
37145,1988,129.6,32.3
37147,1988,132.0,34.9
37149,1988,133.3,32.4
37151,1988,130.7,35.8
37153,1988,129.2,40.9
37155,1988,131.2,39.7
37157,1988,132.0,32.1
37159,1988,133.4,31.6
37161,1988,131.3,34.0
37163,1988,132.8,36.4
37165,1988,128.3,43.4
37167,1988,130.1,38.0
37169,1988,135.2,27.1
37171,1988,135.2,26.5
37173,1988,142.2,9.8
37175,1988,148.1,6.7
37177,1988,136.9,30.0
37179,1988,133.9,36.1
37181,1988,129.5,31.5
37183,1988,133.2,32.5
37185,1988,129.2,32.6
37187,1988,134.9,32.2
37189,1988,142.7,4.3
37191,1988,131.6,35.7
37193,1988,135.2,26.3
37195,1988,130.1,34.1
37197,1988,134.3,29.4
37199,1988,146.5,4.5
38001,1988,109.5,26.5
38003,1988,109.9,23.5
38005,1988,109.2,20.7
38007,1988,108.4,25.7
38009,1988,109.0,20.5
38011,1988,109.5,26.2
38013,1988,111.3,17.9
38015,1988,107.7,25.7
38017,1988,108.1,26.2
38019,1988,111.3,15.2
38021,1988,108.5,29.3
38023,1988,111.6,19.6
38025,1988,107.7,26.9
38027,1988,110.3,20.8
38029,1988,107.9,27.6
38031,1988,110.3,21.7
38033,1988,109.1,27.5
38035,1988,111.7,18.8
38037,1988,108.2,26.8
38039,1988,111.8,19.5
38041,1988,108.7,26.1
38043,1988,108.7,24.4
38045,1988,109.1,27.3
38047,1988,109.6,24.2
38049,1988,107.4,23.8
38051,1988,110.1,23.7
38053,1988,108.9,27.2
38055,1988,107.3,24.9
38057,1988,107.3,26.2
38059,1988,107.5,26.8
38061,1988,109.2,21.1
38063,1988,111.5,18.0
38065,1988,107.5,25.8
38067,1988,110.3,18.8
38069,1988,108.0,21.8
38071,1988,110.8,18.0
38073,1988,108.8,27.3
38075,1988,109.7,20.1
38077,1988,108.1,28.0
38079,1988,109.7,17.0
38081,1988,108.1,29.3
38083,1988,107.4,24.9
38085,1988,107.9,29.9
38087,1988,109.0,27.0
38089,1988,107.9,26.0
38091,1988,111.7,19.4
38093,1988,109.4,24.3
38095,1988,109.8,17.3
38097,1988,111.2,21.6
38099,1988,110.4,19.4
38101,1988,108.8,21.6
38103,1988,108.3,23.6
38105,1988,110.5,22.0
39001,1988,124.4,25.7
39003,1988,117.9,28.4
39005,1988,117.6,20.6
39007,1988,119.4,16.3
39009,1988,121.0,26.7
39011,1988,118.5,27.8
39013,1988,123.9,20.1
39015,1988,124.4,25.3
39017,1988,121.2,29.1
39019,1988,119.9,22.5
39021,1988,120.6,23.8
39023,1988,120.1,25.4
39025,1988,123.4,28.9
39027,1988,123.7,22.8
39029,1988,118.5,21.8
39031,1988,120.9,22.9
39033,1988,117.2,23.4
39035,1988,117.9,20.9
39037,1988,119.9,26.1
39039,1988,114.4,29.0
39041,1988,119.3,24.5
39043,1988,117.7,21.8
39045,1988,119.4,24.7
39047,1988,122.9,23.2
39049,1988,120.3,26.5
39051,1988,114.5,28.9
39053,1988,122.5,27.9
39055,1988,117.9,16.7
39057,1988,119.6,27.1
39059,1988,122.6,22.7
39061,1988,121.2,31.9
39063,1988,116.5,27.4
39065,1988,117.1,27.7
39067,1988,122.4,21.6
39069,1988,114.3,29.4
39071,1988,124.8,23.1
39073,1988,120.9,24.0
39075,1988,120.3,21.1
39077,1988,117.4,21.9
39079,1988,121.7,27.0
39081,1988,122.5,21.7
39083,1988,119.0,20.0
39085,1988,120.1,17.2
39087,1988,122.3,28.8
39089,1988,120.7,22.0
39091,1988,119.2,25.6
39093,1988,117.3,22.5
39095,1988,113.5,28.1
39097,1988,120.3,25.8
39099,1988,117.5,20.8
39101,1988,117.9,25.0
39103,1988,117.2,21.4
39105,1988,121.7,28.4
39107,1988,118.6,27.5
39109,1988,119.6,27.4
39111,1988,123.5,21.5
39113,1988,119.6,28.4
39115,1988,121.8,23.9
39117,1988,118.5,21.9
39119,1988,121.7,23.0
39121,1988,122.7,23.2
39123,1988,114.1,26.4
39125,1988,115.3,28.4
39127,1988,120.7,22.9
39129,1988,121.0,25.2
39131,1988,122.7,26.0
39133,1988,118.5,20.2
39135,1988,120.9,25.4
39137,1988,116.2,28.4
39139,1988,118.2,20.3
39141,1988,121.7,25.4
39143,1988,115.2,26.4
39145,1988,122.8,27.9
39147,1988,116.1,26.1
39149,1988,119.4,26.2
39151,1988,119.8,21.8
39153,1988,118.3,21.4
39155,1988,117.6,19.6
39157,1988,119.8,23.2
39159,1988,118.5,26.4
39161,1988,116.6,28.6
39163,1988,121.3,26.6
39165,1988,122.2,26.7
39167,1988,121.0,27.8
39169,1988,119.2,20.9
39171,1988,113.8,27.9
39173,1988,114.1,27.7
39175,1988,116.9,26.2
40001,1988,124.9,37.6
40003,1988,109.0,51.2
40005,1988,119.0,51.6
40007,1988,113.7,42.4
40009,1988,117.8,45.6
40011,1988,113.4,48.7
40013,1988,120.5,50.7
40015,1988,116.2,49.5
40017,1988,116.6,47.9
40019,1988,119.7,51.1
40021,1988,121.7,42.1
40023,1988,119.3,53.1
40025,1988,120.3,31.7
40027,1988,119.3,48.0
40029,1988,118.9,50.9
40031,1988,115.5,53.7
40033,1988,114.1,56.1
40035,1988,120.8,41.1
40037,1988,118.6,46.0
40039,1988,113.5,48.5
40041,1988,120.7,41.9
40043,1988,114.9,44.3
40045,1988,117.6,40.1
40047,1988,111.8,49.4
40049,1988,119.5,49.8
40051,1988,118.2,48.8
40053,1988,110.5,50.5
40055,1988,113.5,52.8
40057,1988,114.2,52.7
40059,1988,111.4,47.1
40061,1988,119.9,47.7
40063,1988,119.8,48.4
40065,1988,112.7,55.3
40067,1988,116.7,54.4
40069,1988,121.2,49.0
40071,1988,113.3,48.4
40073,1988,112.5,50.1
40075,1988,112.4,54.1
40077,1988,121.2,48.0
40079,1988,118.9,48.9
40081,1988,117.6,47.3
40083,1988,113.8,50.0
40085,1988,118.4,52.9
40087,1988,119.6,48.7
40089,1988,121.7,49.7
40091,1988,120.0,47.0
40093,1988,110.4,50.3
40095,1988,119.6,51.7
40097,1988,119.3,43.4
40099,1988,120.5,48.6
40101,1988,119.8,46.2
40103,1988,113.9,48.7
40105,1988,119.2,42.4
40107,1988,119.2,47.5
40109,1988,117.8,48.1
40111,1988,119.5,46.6
40113,1988,117.6,45.1
40115,1988,121.9,40.6
40117,1988,116.9,46.9
40119,1988,116.2,47.5
40121,1988,120.5,48.6
40123,1988,121.3,47.7
40125,1988,119.5,47.5
40127,1988,120.1,50.8
40129,1988,118.5,41.5
40131,1988,118.0,45.0
40133,1988,118.9,48.6
40135,1988,120.8,45.7
40137,1988,119.5,50.3
40139,1988,114.8,39.8
40141,1988,112.3,57.4
40143,1988,116.9,47.0
40145,1988,118.0,47.0
40147,1988,117.5,44.8
40149,1988,113.6,50.6
40151,1988,110.1,49.2
40153,1988,114.9,43.1
41001,1988,113.7,16.0
41003,1988,140.1,6.7
41005,1988,142.8,6.7
41007,1988,139.2,1.5
41009,1988,139.4,5.2
41011,1988,149.7,0.8
41013,1988,108.8,11.2
41015,1988,149.4,0.3
41017,1988,110.7,10.7
41019,1988,137.7,10.4
41021,1988,126.9,13.1
41023,1988,103.8,11.0
41025,1988,107.9,18.4
41027,1988,126.9,7.7
41029,1988,124.5,21.9
41031,1988,121.0,12.2
41033,1988,124.7,20.1
41035,1988,104.7,12.7
41037,1988,106.1,12.5
41039,1988,139.6,7.9
41041,1988,139.5,1.3
41043,1988,141.6,7.3
41045,1988,116.7,28.1
41047,1988,142.5,7.0
41049,1988,132.0,17.5
41051,1988,144.1,7.3
41053,1988,139.1,7.6
41055,1988,127.2,12.2
41057,1988,140.0,1.3
41059,1988,131.5,18.0
41061,1988,116.2,13.0
41063,1988,110.7,6.2
41065,1988,125.5,13.0
41067,1988,142.0,7.1
41069,1988,114.5,12.4
41071,1988,140.1,7.0
42001,1988,121.2,27.2
42003,1988,121.5,21.7
42005,1988,119.6,19.9
42007,1988,120.8,21.8
42009,1988,122.3,18.8
42011,1988,125.1,22.4
42013,1988,121.6,18.0
42015,1988,116.9,14.7
42017,1988,124.1,24.2
42019,1988,118.6,19.5
42021,1988,120.5,13.5
42023,1988,116.8,13.5
42025,1988,122.3,15.3
42027,1988,119.2,18.8
42029,1988,124.6,25.5
42031,1988,117.9,16.4
42033,1988,118.0,16.1
42035,1988,117.3,20.6
42037,1988,121.1,16.5
42039,1988,118.9,14.3
42041,1988,123.0,25.4
42043,1988,123.2,23.1
42045,1988,123.5,29.8
42047,1988,117.4,10.1
42049,1988,119.9,13.8
42051,1988,121.3,20.9
42053,1988,118.4,12.8
42055,1988,121.2,26.7
42057,1988,121.7,23.1
42059,1988,121.5,21.8
42061,1988,121.0,20.9
42063,1988,121.3,17.6
42065,1988,118.7,14.9
42067,1988,121.6,21.9
42069,1988,118.4,11.1
42071,1988,124.8,25.7
42073,1988,117.7,19.5
42075,1988,125.1,23.6
42077,1988,124.6,20.4
42079,1988,121.7,14.5
42081,1988,119.3,17.4
42083,1988,117.2,9.4
42085,1988,118.8,17.5
42087,1988,121.3,21.2
42089,1988,121.8,15.2
42091,1988,123.4,26.2
42093,1988,120.8,19.5
42095,1988,124.2,19.2
42097,1988,121.1,19.8
42099,1988,123.3,21.6
42101,1988,123.0,30.8
42103,1988,119.5,11.7
42105,1988,118.5,8.0
42107,1988,123.3,16.7
42109,1988,120.2,21.1
42111,1988,123.0,11.1
42113,1988,118.4,11.0
42115,1988,116.6,11.7
42117,1988,118.4,11.8
42119,1988,120.7,21.6
42121,1988,119.6,14.8
42123,1988,117.3,11.7
42125,1988,121.4,20.6
42127,1988,116.6,9.2
42129,1988,120.6,20.4
42131,1988,118.9,14.8
42133,1988,124.0,26.0
44001,1988,123.4,15.8
44003,1988,123.3,13.8
44005,1988,125.7,9.5
44007,1988,122.7,14.6
44009,1988,124.6,10.5
45001,1988,130.1,40.2
45003,1988,129.3,44.9
45005,1988,127.7,47.9
45007,1988,131.1,39.3
45009,1988,129.0,46.4
45011,1988,129.9,45.0
45013,1988,134.7,43.5
45015,1988,130.8,43.6
45017,1988,129.4,44.9
45019,1988,138.4,38.5
45021,1988,131.9,35.0
45023,1988,131.1,37.6
45025,1988,131.6,39.8
45027,1988,126.6,46.7
45029,1988,129.0,46.8
45031,1988,130.4,42.0
45033,1988,131.8,40.2
45035,1988,129.2,45.9
45037,1988,130.1,42.9
45039,1988,129.9,41.5
45041,1988,130.3,42.5
45043,1988,134.3,39.6
45045,1988,133.0,36.2
45047,1988,129.5,41.0
45049,1988,128.1,48.5
45051,1988,134.5,38.4
45053,1988,130.3,47.2
45055,1988,134.2,37.4
45057,1988,136.3,34.1
45059,1988,128.3,41.0
45061,1988,130.2,42.4
45063,1988,131.1,42.1
45065,1988,129.5,42.2
45067,1988,130.9,42.0
45069,1988,131.0,40.6
45071,1988,128.1,42.7
45073,1988,134.0,34.7
45075,1988,129.3,45.3
45077,1988,134.4,33.9
45079,1988,130.1,43.5
45081,1988,128.5,43.6
45083,1988,132.0,36.1
45085,1988,129.3,43.9
45087,1988,129.4,38.7
45089,1988,129.7,43.5
45091,1988,133.0,35.3
46003,1988,111.4,32.3
46005,1988,110.5,30.9
46007,1988,110.9,29.4
46009,1988,113.1,33.8
46011,1988,116.1,20.1
46013,1988,110.3,29.4
46015,1988,110.0,33.0
46017,1988,109.8,32.9
46019,1988,108.8,30.9
46021,1988,107.6,30.3
46023,1988,111.6,33.2
46025,1988,112.7,24.8
46027,1988,113.2,34.1
46029,1988,113.3,22.8
46031,1988,107.8,31.5
46033,1988,112.6,25.5
46035,1988,112.1,32.1
46037,1988,111.9,25.5
46039,1988,113.7,22.2
46041,1988,108.0,32.8
46043,1988,111.5,33.8
46045,1988,110.1,28.8
46047,1988,110.0,32.1
46049,1988,109.8,30.9
46051,1988,110.3,26.2
46053,1988,112.8,30.0
46055,1988,106.7,36.0
46057,1988,114.3,22.2
46059,1988,109.9,31.7
46061,1988,112.6,31.7
46063,1988,108.7,27.6
46065,1988,107.0,37.1
46067,1988,112.5,33.2
46069,1988,108.6,33.5
46071,1988,107.7,35.1
46073,1988,110.7,31.9
46075,1988,106.7,37.2
46077,1988,114.9,24.5
46079,1988,116.3,22.8
46081,1988,111.2,25.4
46083,1988,114.6,29.0
46085,1988,107.3,36.6
46087,1988,115.2,27.1
46089,1988,109.7,27.6
46091,1988,109.9,27.3
46093,1988,108.3,32.4
46095,1988,108.0,34.7
46097,1988,115.0,27.8
46099,1988,115.8,24.9
46101,1988,116.2,22.1
46103,1988,108.7,31.4
46105,1988,108.5,30.0
46107,1988,109.1,32.0
46109,1988,109.3,27.9
46111,1988,111.6,31.9
46113,1988,109.0,31.4
46115,1988,109.4,30.8
46117,1988,106.9,36.6
46119,1988,107.6,35.6
46121,1988,110.7,29.7
46123,1988,110.1,33.4
46125,1988,114.7,29.3
46127,1988,114.5,32.8
46129,1988,108.9,29.8
46135,1988,113.8,32.9
46137,1988,106.5,34.6
47001,1988,132.9,29.2
47003,1988,126.4,36.4
47005,1988,124.6,39.4
47007,1988,136.9,25.3
47009,1988,135.3,28.4
47011,1988,132.9,33.8
47013,1988,132.7,25.2
47015,1988,129.0,33.6
47017,1988,125.9,39.0
47019,1988,140.4,15.6
47021,1988,124.7,37.2
47023,1988,127.5,37.7
47025,1988,133.4,24.7
47027,1988,126.2,36.9
47029,1988,136.4,23.7
47031,1988,132.5,30.6
47033,1988,127.8,39.0
47035,1988,139.3,19.4
47037,1988,122.8,39.7
47039,1988,125.3,38.5
47041,1988,127.4,35.1
47043,1988,126.9,35.3
47045,1988,125.0,41.9
47047,1988,125.3,42.8
47049,1988,136.2,22.8
47051,1988,132.0,32.3
47053,1988,125.9,39.8
47055,1988,126.6,37.2
47057,1988,133.5,27.2
47059,1988,134.9,24.7
47061,1988,139.5,23.1
47063,1988,134.7,26.3
47065,1988,132.9,34.5
47067,1988,135.4,21.9
47069,1988,126.6,39.8
47071,1988,124.4,41.1
47073,1988,135.6,24.3
47075,1988,127.1,40.7
47077,1988,126.7,37.9
47079,1988,127.2,37.1
47081,1988,126.7,35.2
47083,1988,126.0,37.2
47085,1988,125.4,37.5
47087,1988,126.4,36.3
47089,1988,134.9,26.5
47091,1988,139.7,9.8
47093,1988,133.9,29.2
47095,1988,124.3,41.8
47097,1988,125.7,42.8
47099,1988,129.0,34.4
47101,1988,127.5,34.7
47103,1988,128.2,36.0
47105,1988,132.6,32.7
47107,1988,132.4,32.2
47109,1988,126.0,40.0
47111,1988,125.4,39.8
47113,1988,127.8,38.4
47115,1988,135.0,30.4
47117,1988,123.8,38.3
47119,1988,123.6,38.3
47121,1988,131.7,32.8
47123,1988,133.1,31.5
47125,1988,123.7,39.1
47127,1988,129.3,34.2
47129,1988,136.5,22.6
47131,1988,125.5,39.2
47133,1988,130.1,31.2
47135,1988,127.5,34.5
47137,1988,128.9,31.8
47139,1988,132.7,33.4
47141,1988,129.7,31.5
47143,1988,134.0,29.5
47145,1988,133.8,29.6
47147,1988,124.5,38.3
47149,1988,123.5,39.0
47151,1988,133.8,23.0
47153,1988,137.0,28.5
47155,1988,135.6,26.0
47157,1988,123.6,45.9
47159,1988,123.1,40.9
47161,1988,127.2,36.9
47163,1988,136.7,23.3
47165,1988,124.6,39.2
47167,1988,124.2,44.4
47169,1988,123.0,40.9
47171,1988,142.4,11.4
47173,1988,133.2,26.7
47175,1988,134.9,26.4
47177,1988,130.8,32.5
47179,1988,138.6,21.2
47181,1988,128.4,34.0
47183,1988,125.7,38.7
47185,1988,129.9,33.0
47187,1988,124.1,37.4
47189,1988,121.3,41.4
48001,1988,125.2,51.4
48003,1988,124.9,45.2
48005,1988,126.7,50.0
48007,1988,122.6,59.4
48009,1988,114.6,56.5
48011,1988,128.3,31.1
48013,1988,105.4,75.3
48015,1988,125.2,54.3
48017,1988,131.7,29.0
48019,1988,125.6,51.0
48021,1988,119.1,58.3
48023,1988,113.6,57.1
48025,1988,110.4,71.0
48027,1988,123.1,53.9
48029,1988,114.1,65.7
48031,1988,128.1,47.9
48033,1988,124.0,45.9
48035,1988,120.5,54.9
48037,1988,121.0,53.0
48039,1988,133.2,47.8
48041,1988,122.5,56.0
48043,1988,112.3,64.8
48045,1988,130.1,31.9
48047,1988,101.8,80.3
48049,1988,119.7,54.4
48051,1988,122.5,56.0
48053,1988,126.0,50.3
48055,1988,116.6,61.4
48057,1988,125.7,55.8
48059,1988,119.1,53.9
48061,1988,111.7,71.3
48063,1988,122.0,52.5
48065,1988,127.0,31.3
48067,1988,121.5,52.7
48069,1988,131.0,27.5
48071,1988,133.6,46.7
48073,1988,125.1,50.8
48075,1988,116.1,51.4
48077,1988,115.2,55.6
48079,1988,132.3,30.0
48081,1988,116.6,55.8
48083,1988,119.0,55.5
48085,1988,118.6,55.3
48087,1988,116.7,48.5
48089,1988,122.0,57.2
48091,1988,120.0,58.4
48093,1988,122.0,52.2
48095,1988,118.7,56.1
48097,1988,117.3,54.4
48099,1988,123.9,52.2
48101,1988,114.5,54.4
48103,1988,110.7,63.8
48105,1988,129.5,44.8
48107,1988,128.2,37.7
48109,1988,127.3,44.0
48111,1988,124.1,28.3
48113,1988,118.4,56.7
48115,1988,126.5,42.3
48117,1988,129.9,27.3
48119,1988,120.7,53.1
48121,1988,114.0,59.1
48123,1988,116.3,63.8
48125,1988,122.2,46.1
48127,1988,94.2,87.7
48129,1988,122.7,40.4
48131,1988,99.9,82.3
48133,1988,123.1,49.7
48135,1988,123.1,49.7
48137,1988,130.3,46.2
48139,1988,121.1,53.9
48141,1988,120.2,52.5
48143,1988,121.4,52.4
48145,1988,122.2,55.0
48147,1988,120.1,52.5
48149,1988,120.4,58.0
48151,1988,117.3,55.0
48153,1988,129.5,34.0
48155,1988,111.9,57.9
48157,1988,126.3,54.4
48159,1988,122.2,52.5
48161,1988,122.8,53.8
48163,1988,104.2,76.6
48165,1988,127.5,40.2
48167,1988,137.7,43.2
48169,1988,124.3,44.1
48171,1988,133.0,42.5
48173,1988,124.9,46.9
48175,1988,113.9,67.0
48177,1988,115.5,63.7
48179,1988,125.8,32.2
48181,1988,117.8,54.0
48183,1988,124.5,50.4
48185,1988,123.5,55.1
48187,1988,116.5,62.6
48189,1988,132.9,29.8
48191,1988,117.8,49.0
48193,1988,125.4,49.2
48195,1988,117.3,39.0
48197,1988,114.5,53.6
48199,1988,127.1,51.6
48201,1988,127.6,52.5
48203,1988,124.8,50.5
48205,1988,125.5,28.1
48207,1988,113.1,59.5
48209,1988,118.2,60.0
48211,1988,120.6,37.8
48213,1988,124.1,51.8
48215,1988,99.7,83.3
48217,1988,120.8,54.7
48219,1988,129.7,34.5
48221,1988,117.3,56.7
48223,1988,122.3,51.9
48225,1988,124.5,52.4
48227,1988,123.6,48.2
48229,1988,118.8,51.8
48231,1988,121.0,52.6
48233,1988,120.2,37.2
48235,1988,124.0,49.4
48237,1988,118.5,53.2
48239,1988,126.4,54.5
48241,1988,128.9,49.1
48243,1988,143.1,27.8
48245,1988,131.3,48.4
48247,1988,99.1,83.1
48249,1988,104.4,77.6
48251,1988,118.9,55.8
48253,1988,114.3,59.2
48255,1988,111.9,68.8
48257,1988,120.4,54.2
48259,1988,129.4,46.6
48261,1988,108.9,73.5
48263,1988,119.3,50.1
48265,1988,134.3,40.9
48267,1988,126.6,48.5
48269,1988,113.3,56.4
48271,1988,107.6,72.5
48273,1988,110.7,71.5
48275,1988,112.2,59.1
48277,1988,118.3,55.2
48279,1988,132.1,29.5
48281,1988,124.4,50.9
48283,1988,98.0,83.7
48285,1988,120.8,59.1
48287,1988,122.1,55.8
48289,1988,123.5,53.4
48291,1988,129.0,50.4
48293,1988,120.6,56.0
48295,1988,117.2,39.3
48297,1988,104.9,76.7
