stco,year,soil_jul,vpd_jul,pr_jul,tmmx_jul
48409,1985,111.152,132.817,47.233,336.873
48355,1985,85.661,129.493,37.509,334.226
48273,1985,50.034,127.991,30.288,333.984
48261,1985,71.401,126.585,30.698,331.842
48213,1985,574.707,159.239,81.379,348.423
48147,1985,727.249,158.966,74.976,340.459
48349,1985,470.042,170.94,65.987,349.653
48397,1985,404.771,171.262,63.786,346.63
48367,1985,237.469,192.967,56.556,349.835
48257,1985,445.22,170.617,67.317,349.303
48251,1985,211.495,191.342,59.801,352.746
48439,1985,203.501,192.664,59.881,351.208
48497,1985,252.792,194.445,47.892,352.038
48139,1985,313.702,182.268,63.003,351.793
48231,1985,514.39,159.74,69.281,342.44
48221,1985,216.615,194.948,57.628,352.885
48085,1985,416.845,173.84,59.606,345.63
48121,1985,292.564,186.574,54.977,349.405
48113,1985,274.832,186.368,63.909,351.208
48425,1985,212.283,194.095,58.378,354.1
48097,1985,424.487,181.235,45.317,346.687
48363,1985,236.043,197.408,61.288,350.395
48181,1985,547.065,172.987,54.297,343.026
48223,1985,697.821,149.646,87.087,340.363
48229,1985,3.183,224.132,31.06,339.979
48141,1985,1.2,250.525,34.135,352.941
48321,1985,742.735,106.242,119.763,323.059
48477,1985,538.154,153.275,44.448,346.055
48481,1985,516.934,115.7,91.21,332.933
48157,1985,391.731,118.988,99.101,332.521
48473,1985,626.943,134.422,57.987,339.644
48167,1985,391.253,101.87,132.446,315.456
48201,1985,773.879,119.974,102.094,330.116
48339,1985,1072.581,126.733,82.955,335.561
48291,1985,960.307,114.77,121.733,331.219
48071,1985,520.985,105.918,132.923,322.009
48039,1985,699.288,104.512,139.586,323.44
48015,1985,492.277,139.499,54.495,342.631
48471,1985,1009.774,141.859,75.148,342.638
48455,1985,984.79,134.507,99.323,341.096
48327,1985,81.211,189.028,51.179,340.589
48177,1985,471.273,149.384,67.431,343.759
48391,1985,332.927,123.156,72.727,331.392
48247,1985,33.777,182.828,23.45,356.522
48127,1985,40.779,203.794,28.375,362.343
48413,1985,22.961,188.73,39.282,337.06
48119,1985,738.073,151.919,84.589,339.87
48507,1985,66.575,193.475,46.037,355.177
48133,1985,184.248,192.382,50.74,342.857
48123,1985,423.037,140.752,73.614,341.73
48289,1985,769.974,152.235,70.341,345.328
48433,1985,46.803,223.175,54.705,356.278
48311,1985,19.47,181.385,44.63,358.905
48435,1985,59.044,187.247,51.369,338.048
48271,1985,65.7,189.114,56.091,345.051
48149,1985,514.579,149.76,57.292,342.624
48045,1985,19.302,217.618,58.873,348.741
48383,1985,14.938,211.472,41.727,343.02
48083,1985,123.018,201.445,37.356,345.495
48357,1985,79.572,235.189,30.149,354.354
48103,1985,7.088,250.114,27.056,361.307
48333,1985,168.832,191.749,35.819,345.549
48403,1985,1068.8,118.171,118.477,335.759
48225,1985,990.603,140.987,96.512,342.258
48461,1985,9.398,227.591,32.654,348.453
48237,1985,247.992,195.87,44.678,348.339
48211,1985,85.316,227.824,38.308,353.208
48417,1985,128.427,202.414,47.618,345.23
48407,1985,1158.278,124.097,96.984,336.319
48153,1985,23.597,203.678,66.812,338.614
48255,1985,232.115,158.328,71.087,347.777
48131,1985,28.076,172.061,29.533,353.671
48159,1985,875.381,145.785,100.698,340.941
48137,1985,62.806,178.184,75.541,333.012
48165,1985,6.789,212.845,47.57,343.996
48169,1985,33.013,216.959,68.605,345.226
48369,1985,23.542,196.047,43.197,334.803
48445,1985,5.702,203.658,57.992,339.612
48155,1985,66.105,227.507,42.047,360.267
48385,1985,108.296,162.965,91.484,328.305
48275,1985,65.778,227.199,46.408,360.435
48345,1985,28.781,221.913,61.807,352.005
48457,1985,1001.418,117.282,109.591,335.008
48377,1985,5.348,219.937,54.013,338.124
48371,1985,9.43,222.564,34.189,346.199
48239,1985,556.824,117.11,94.59,329.59
48437,1985,17.566,203.908,55.243,338.677
48431,1985,15.744,209.549,38.045,342.514
48495,1985,6.214,245.488,30.968,358.27
48163,1985,83.503,177.874,58.418,352.732
48295,1985,107.355,227.897,36.7,352.524
48087,1985,32.356,233.457,36.985,359.627
48089,1985,490.353,131.379,68.268,338.639
48419,1985,1122.403,125.175,118.931,338.311
48093,1985,192.914,192.881,43.9,345.578
48053,1985,242.404,178.485,40.51,342.845
48067,1985,990.031,136.554,103.588,337.109
48079,1985,10.131,196.563,58.021,335.207
48467,1985,623.651,158.485,74.208,346.427
48129,1985,21.244,225.921,47.143,353.64
48185,1985,694.522,147.808,58.302,344.101
48047,1985,37.241,160.372,29.439,350.786
48111,1985,26.016,216.439,45.827,338.351
48335,1985,13.902,216.931,44.138,344.694
48499,1985,805.035,146.939,86.222,341.971
48075,1985,30.487,233.71,35.118,361.926
48243,1985,5.365,190.318,50.471,318.447
48337,1985,348.568,189.455,30.908,348.511
48207,1985,75.646,220.127,46.324,355.03
48151,1985,37.939,214.738,57.672,346.543
48095,1985,86.49,204.906,35.634,347.318
48081,1985,29.145,207.607,35.355,342.719
48475,1985,4.032,259.501,26.928,368.1
48193,1985,219.346,189.758,42.919,348.122
48429,1985,181.041,197.869,55.569,348.082
48285,1985,641.751,132.97,71.568,337.678
48035,1985,237.454,191.056,51.963,353.237
48393,1985,59.582,237.053,34.882,355.34
48379,1985,585.588,154.871,76.135,343.655
48343,1985,1087.445,144.292,107.622,339.867
48483,1985,54.63,226.185,38.576,352.881
48031,1985,336.515,170.437,73.719,339.038
48365,1985,1063.655,129.524,119.792,338.756
48299,1985,210.063,191.859,49.812,349.364
48319,1985,165.125,186.977,57.492,343.813
48205,1985,25.469,216.59,41.514,342.107
48373,1985,1030.979,123.787,108.505,336.794
48101,1985,42.796,226.866,43.622,358.517
48503,1985,190.714,200.799,45.674,349.868
48287,1985,450.747,160.795,41.198,343.915
48191,1985,24.126,235.664,49.322,360.955
48023,1985,107.731,217.472,38.999,357.204
48405,1985,1139.546,119.957,117.162,335.293
48313,1985,693.942,155.127,65.752,347.553
48331,1985,399.343,172.867,37.546,349.078
48063,1985,996.463,144.969,97.428,341.368
48161,1985,666.14,163.355,69.682,349.396
48399,1985,76.573,209.477,33.647,346.377
48443,1985,7.886,218.285,33.878,345.307
48315,1985,1020.163,135.373,101.739,338.156
48241,1985,986.665,114.196,112.729,333.67
48195,1985,55.273,248.794,31.767,360.241
48447,1985,122.879,208.856,45.621,351.262
48293,1985,554.212,169.516,56.754,349.698
48387,1985,1131.921,140.824,104.352,337.317
48197,1985,73.728,228.637,38.412,360.895
48297,1985,89.549,160.361,52.771,350.28
48421,1985,46.122,230.684,34.018,348.51
48017,1985,18.112,202.383,50.429,338.989
48109,1985,5.571,219.469,28.025,338.079
48267,1985,101.935,181.662,64.257,337.571
48307,1985,131.409,198.509,43.355,347.629
48105,1985,21.148,204.888,39.607,340.932
48217,1985,283.794,184.746,57.309,351.696
48263,1985,36.887,215.242,62.244,348.591
48301,1985,4.72,260.115,25.305,366.061
48125,1985,35.723,212.002,63.836,346.794
48283,1985,26.296,197.786,35.927,363.692
48279,1985,17.012,198.309,54.127,336.983
48269,1985,43.193,225.975,50.979,358.605
48501,1985,4.752,198.119,54.308,336.373
48033,1985,17.238,220.1,60.929,345.662
48411,1985,166.446,194.092,39.514,347.887
48069,1985,22.906,192.379,47.673,333.702
48043,1985,6.12,211.424,48.836,337.227
48253,1985,67.347,215.046,47.629,347.911
48059,1985,127.107,196.941,41.099,339.587
48441,1985,77.165,201.449,39.147,338.254
48003,1985,7.048,229.653,40.484,350.234
48055,1985,556.886,155.999,66.217,342.619
48209,1985,454.854,162.532,77.074,338.201
55069,1985,350.016,76.231,68.611,253.63
55097,1985,264.405,92.378,96.136,272.016
55073,1985,334.327,80.338,73.582,261.153
55141,1985,241.749,89.413,78.879,273.74
55053,1985,278.984,94.145,69.865,280.366
55047,1985,158.481,99.016,112.747,280.077
55123,1985,312.591,98.083,73.813,283.502
55003,1985,731.308,65.86,79.07,234.816
55085,1985,396.06,76.296,74.073,248.047
55137,1985,173.331,97.973,112.684,277.293
55129,1985,720.317,92.272,74.368,264.919
55065,1985,164.65,95.833,96.449,283.27
55135,1985,254.469,93.01,105.216,273.539
55125,1985,514.847,79.689,75.825,246.578
55007,1985,769.502,80.964,84.011,249.151
55067,1985,429.127,73.96,78.402,250.955
55023,1985,332.809,101.31,71.313,287.293
55041,1985,451.022,73.572,75.654,248.375
55113,1985,689.698,82.602,72.736,255.763
55121,1985,265.047,99.842,52.659,283.98
55095,1985,529.661,101.242,58.304,273.612
55001,1985,159.839,97.866,101.135,280.149
55119,1985,370.157,77.611,61.725,257.464
55005,1985,510.086,97.006,56.328,271.701
55051,1985,712.918,79.769,78.813,244.811
55081,1985,293.643,100.794,78.69,285.29
55019,1985,306.24,83.548,64.99,268.009
55057,1985,193.765,98.538,85.087,284.131
55107,1985,542.904,83.516,60.456,262.34
55011,1985,229.845,103.286,52.918,285.402
55029,1985,391.962,74.646,68.156,247.004
55013,1985,683.3,97.464,72.055,269.625
55077,1985,153.089,99.398,111.592,280.812
55103,1985,274.04,99.898,85.423,287.095
55091,1985,214.275,109.772,50.378,288.628
55099,1985,447.485,75.494,65.053,248.53
55031,1985,953.449,86.506,87.809,257.606
55039,1985,193.659,91.321,106.76,271.034
55037,1985,418.57,78.474,75.041,252.182
55063,1985,288.641,105.64,60.171,288.304
55071,1985,299.547,74.854,87.704,252.545
55075,1985,383.699,86.704,74.448,262.774
55043,1985,273.125,102.477,83.024,288.034
55117,1985,280.539,79.136,92.657,258.227
55087,1985,214.676,93.492,101.502,271.318
55015,1985,191.142,92.677,97.343,269.476
55139,1985,167.69,97.829,108.426,275.236
55059,1985,228.749,88.839,79.165,266.995
55111,1985,187.527,97.97,95.712,282.927
55105,1985,151.963,101.132,107.099,285.485
55045,1985,152.642,97.515,108.074,284.179
55025,1985,161.109,98.835,110.715,283.138
55021,1985,161.79,98.035,115.139,281.396
55049,1985,224.438,97.177,96.821,283.563
55027,1985,183.566,95.597,110.742,278.517
55079,1985,262.615,83.487,79.793,261.566
55089,1985,284.559,78.576,86.255,257.714
55131,1985,235.611,93.644,100.027,273.387
55133,1985,190.33,99.749,97.588,279.178
55101,1985,234.782,88.719,78.968,266.779
55055,1985,165.846,101.228,110.903,284.438
55127,1985,166.401,103.076,99.409,284.685
55093,1985,256.257,108.461,50.567,285.366
55109,1985,338.323,106.773,51.481,280.9
55035,1985,316.116,96.434,49.621,277.096
55017,1985,417.071,95.751,50.218,274.376
55033,1985,306.984,104.4,48.109,282.473
55061,1985,370.651,73.642,83.044,250.214
55083,1985,344.442,89.301,85.739,267.512
55009,1985,247.213,94.765,92.809,269.193
55115,1985,318.439,87.308,92.221,267.568
55078,1985,395.456,83.625,85.542,264.248
18097,1985,216.663,107.367,85.999,293.375
20071,1985,37.97,210.924,88.736,336.691
20209,1985,315.193,146.227,95.864,319.27
29510,1986,269.029,128.771,137.108,327.592
17121,1986,542.586,124.576,185.67,327.337
17005,1986,437.616,125.145,167.52,326.393
17083,1986,353.805,117.341,137.614,321.471
17163,1986,299.468,132.033,144.294,330.422
17027,1986,400.8,129.157,166.277,328.837
17013,1986,324.577,117.275,120.104,323.287
17119,1986,364.794,125.418,147.98,325.102
17133,1986,297.65,133.257,135.52,333.817
17117,1986,442.152,115.029,154.51,319.135
17171,1986,395.438,106.124,137.218,313.081
17137,1986,477.331,104.283,151.362,311.225
17107,1986,483.275,108.342,159.625,314.067
17129,1986,414.163,106.12,155.319,311.021
17167,1986,449.338,109.77,160.518,314.351
17021,1986,512.354,114.674,176.478,319.391
17127,1986,974.815,128.177,137.051,333.114
17057,1986,602.074,102.46,169.308,308.786
17175,1986,523.492,95.86,154.153,303.044
17203,1986,421.009,100.199,146.666,307.037
17179,1986,490.569,103.771,154.641,309.442
17123,1986,408.415,98.178,149.425,305.938
17143,1986,520.164,99.815,157.659,306.315
17001,1986,405.538,105.081,155.491,308.612
17177,1986,237.584,80.316,102.154,289.478
17141,1986,275.801,81.63,118.222,289.774
17201,1986,189.594,85.54,112.43,291.441
17007,1986,196.503,82.475,125.642,289.676
17025,1986,534.619,122.849,184.02,326.012
17185,1986,427.988,129.235,171.795,328.502
17009,1986,418.868,103.419,146.995,309.612
17151,1986,920.922,123.244,146.556,329.333
17033,1986,507.005,120.446,176.533,323.066
17135,1986,471.714,119.452,168.918,322.815
17055,1986,418.124,130.06,149.37,332.459
17023,1986,486.883,114.227,163.096,319.155
17059,1986,510.7,127.744,161.827,331.501
17075,1986,303.966,96.743,108.984,304.721
17041,1986,368.381,108.919,160.879,316.63
17189,1986,379.566,132.175,161.555,331.425
17159,1986,537.87,122.789,182.433,324.567
17065,1986,386.55,128.389,152.262,331.419
17193,1986,396.275,130.025,159.193,331.213
17169,1986,488.514,103.507,157.181,310.349
17181,1986,697.97,131.786,126.011,334.367
17085,1986,283.721,80.949,92.243,289.018
17125,1986,446.02,105.876,158.326,311.466
17191,1986,401.133,126.923,169.479,328.718
17069,1986,682.034,123.667,149.262,329.562
17061,1986,347.634,111.442,132.952,317.832
17157,1986,408.606,136.216,151.869,336.704
17149,1986,325.954,107.261,128.243,313.336
17145,1986,384.882,135.542,157.117,335.241
17087,1986,859.605,125.859,141.1,330.388
17173,1986,568.84,114.157,186.107,319.309
17051,1986,579.987,121.734,187.503,324.71
17139,1986,482.801,110.065,179.275,316.656
17017,1986,470.117,104.108,156.346,311.051
17015,1986,537.668,82.294,114.584,292.851
17047,1986,413.634,129.665,170.912,329.473
17079,1986,556.692,118.164,180.712,322.003
17187,1986,714.065,99.804,173.213,305.839
17153,1986,741.4,133.518,114.393,336.341
17165,1986,619.619,126.984,157.672,331.844
17101,1986,563.877,123.655,185.769,324.492
17045,1986,492.689,107.446,136.111,314.821
17071,1986,662.988,102.197,165.496,307.677
17199,1986,662.224,127.455,150.373,331.106
17077,1986,559.152,136.87,153.019,337.083
17147,1986,357.654,107.206,164.133,313.42
17053,1986,281.747,99.045,117.442,306.009
17019,1986,366.799,103.771,137.127,309.796
17029,1986,473.359,110.191,171.929,316.845
17035,1986,538.347,114.072,179.774,319.224
17183,1986,453.876,100.239,110.123,308.628
17115,1986,510.45,108.962,176.097,315.462
17049,1986,609.251,117.919,189.135,321.959
17067,1986,627.491,103.621,169.396,307.686
17095,1986,653.888,98.884,170.28,304.163
17109,1986,598.768,101.894,167.186,308.54
17081,1986,402.118,128.572,159.428,330.439
17113,1986,371.882,102.117,142.244,308.333
17039,1986,410.346,106.466,153.798,312.424
17105,1986,242.031,98.269,129.79,305.025
17003,1986,665.657,135.142,108.426,337.546
17093,1986,108.108,93.738,128.893,299.429
17031,1986,272.738,86.491,114.777,288.178
17037,1986,167.437,84.596,134.383,291.636
17089,1986,122.343,88.701,129.008,294.243
17063,1986,134.846,96.693,127.534,303.104
17111,1986,196.321,83.223,128.273,289.978
17197,1986,124.776,94.253,120.406,299.165
17043,1986,116.701,96.817,119.248,298.654
17097,1986,502.698,68.786,124.715,274.051
17091,1986,194.678,94.287,116.169,301.549
17011,1986,447.958,92.934,145.993,300.81
17155,1986,360.153,97.434,150.481,305.497
17099,1986,242.769,93.755,137.988,299.847
17131,1986,719.533,98.047,157.917,303.659
17161,1986,687.633,98.38,154.768,300.557
17073,1986,641.963,97.13,164.957,301.416
17103,1986,382.605,84.68,130.958,292.336
17195,1986,640.191,91.415,136.734,297.862
18039,1986,458.48,91.083,162.721,291.073
18099,1986,481.37,89.905,158.456,294.527
18141,1986,584.105,88.09,162.692,290.247
18041,1986,410.562,94.046,122.867,304.321
18177,1986,417.026,88.147,129.637,298.047
18123,1986,631.027,117.938,160.367,321.562
18117,1986,644.998,111.24,173.049,316.734
18171,1986,469.946,98.047,99.172,307.371
18137,1986,289.7,101.721,117.643,308.802
18047,1986,299.92,98.63,117.215,308.239
18051,1986,480.109,130.605,165.694,328.523
18049,1986,503.264,90.874,149.252,296.904
18055,1986,969.718,112.537,176.469,317.353
18139,1986,416.955,94.419,123.843,302.887
18135,1986,441.945,86.127,133.223,291.926
18087,1986,506.303,88.903,167.665,288.242
18131,1986,324.096,90.287,127.413,299.652
18149,1986,377.613,89.448,139.808,296.547
18045,1986,525.825,101.616,103.9,311.308
18159,1986,515.776,92.434,124.64,300.131
18025,1986,597.504,112.714,168.653,317.529
18155,1986,304.687,108.607,118.882,314.27
18121,1986,640.822,106.313,121.656,315.081
18009,1986,561.302,90.582,145.923,293.822
18147,1986,596.658,125.82,151.867,327.366
18075,1986,468.113,89.983,147.275,292.996
18181,1986,301.512,92.746,107.742,302.374
18101,1986,983.582,114.444,193.048,318.739
18173,1986,531.086,129.996,153.813,329.045
18129,1986,425.518,131.594,155.15,331.168
18163,1986,433.709,132.072,146.319,330.349
18037,1986,781.915,119.449,183.384,321.846
18125,1986,684.604,126.946,181.4,326.29
18017,1986,491.373,92.108,134.679,299.402
18053,1986,696.256,91.08,156.838,296.272
18165,1986,563.534,105.926,117.434,314.624
18167,1986,619.74,112.602,151.888,318.492
18153,1986,643.158,118.839,177.602,321.886
18021,1986,765.664,110.008,156.406,316.784
18083,1986,740.528,124.51,192.94,324.593
18169,1986,657.839,90.513,166.796,295.998
18085,1986,563.027,88.936,168.79,291.756
18027,1986,1026.389,121.136,199.611,322.702
18093,1986,715.393,108.835,164.935,314.654
18119,1986,789.982,105.856,155.217,313.478
18105,1986,720.468,103.902,148.175,310.658
18073,1986,290.507,90.181,114.762,300.547
18111,1986,327.145,93.284,110.371,302.337
18089,1986,264.245,91.218,115.389,296.205
18127,1986,384.734,86.629,127.452,292.85
18091,1986,529.96,84.574,149.547,289.59
18115,1986,284.82,107.957,113.214,313.489
18161,1986,335.26,92.761,124.582,303.667
18029,1986,273.599,104.166,111.175,311.144
18005,1986,259.234,103.911,124.148,310.049
18107,1986,527.973,101.204,107.616,310.903
18031,1986,296.073,99.743,119.4,306.551
18057,1986,499.262,95.329,120.383,302.591
18081,1986,319.22,100.57,126.49,306.838
18059,1986,446.521,95.184,127.911,302.006
18013,1986,429.148,102.058,137.521,308.482
18109,1986,400.269,102.314,134.485,309.538
18095,1986,537.577,92.633,131.993,297.971
18133,1986,652.036,103.805,138.554,312.23
18063,1986,480.534,100.7,124.744,308.466
18011,1986,518.167,97.564,111.155,306.515
18145,1986,300.98,99.771,125.474,306.464
18035,1986,471.589,90.621,127.944,295.153
18065,1986,461.232,89.263,126.589,297.309
18079,1986,289.482,104.782,124.521,311.545
18071,1986,349.085,107.348,138.728,313.697
18067,1986,549.066,91.859,133.92,298.838
18103,1986,592.547,91.541,153.682,296.617
18023,1986,458.457,94.973,103.061,304.298
18007,1986,401.262,94.528,99.288,303.647
18157,1986,358.936,98.236,92.801,307.095
18015,1986,408.267,94.284,113.864,303.32
18143,1986,338.925,108.774,138.016,315.263
18043,1986,411.413,111.616,168.714,315.086
18061,1986,401.575,114.241,159.968,317.5
18019,1986,403.78,111.974,158.58,316.754
18175,1986,407.498,108.919,152.726,314.289
18077,1986,335.328,106.358,131.979,312.73
18151,1986,446.875,87.186,159.288,287.104
18033,1986,418.867,89.693,165.384,291.025
18001,1986,483.709,93.102,162.497,294.736
18003,1986,369.925,93.575,165.191,294.479
18179,1986,551.403,92.244,159.936,294.473
18183,1986,544.216,89.187,172.671,291.87
18069,1986,596.016,91.616,163.115,296.222
18113,1986,530.242,87.803,172.764,288.808
19149,1986,473.023,100.065,69.892,304.181
19193,1986,546.999,100.151,77.005,305.766
19027,1986,749.491,91.272,128.345,304.693
19061,1986,415.939,82.285,85.305,288.409
19101,1986,559.67,102.338,159.196,308.683
19187,1986,638.952,88.498,122.51,299.739
19111,1986,680.044,102.48,174.87,307.051
19127,1986,642.025,84.517,106.101,296.535
19195,1986,356.83,80.163,135.652,284.857
19033,1986,424.65,82.228,141.473,288.087
19051,1986,628.714,103.042,174.674,310.484
